Ref,Soil,Site,Field,Method,Depth.cm_Top,Depth.cm_Bottom,Height.cm,Dia.cm,Ksat,Units_Ksat,Stdev_Ksat,Ksat_cmhr,Stdev_Ksat_cmhr,Db,Stdev_Db,Calculated_Db,Mean_Db,VCOS,COS,MS,FS,VFS,Sand,Silt,Clay,Stdev_Sand,Stdev_Silt,Stdev_Clay,Stdev_Coarsefragment,Coarsefraction,Texclass,TexModifier_code,Texclass_Code,Tex_additional_info,Texture_unknown,Structure,OC,Stdev_OC,OM,Units_OM,Horizon,Th_sat,Ref2,Remark
35,,Columbia,Lab,Constant Head,76,91,5.4,3,0.06,cm/hr,,0.06,,1.73,,,,0,1.4,12,51.2,5.4,70,5.4,24.6,,,,,,SCL,,SCL,,,,0.41,,,,Bt2,,,
35,,Columbia,Lab,Constant Head,91,147,5.4,3,0.02,cm/hr,,0.02,,1.62,,,,0,0.4,9.8,44.8,9.8,64.8,4.8,30.4,,,,,,SCL,,SCL,,,,0.19,,,,Bt3,,,
35,,Columbia,Lab,Constant Head,147,188,5.4,3,0.03,cm/hr,,0.03,,1.55,,,,0,0.1,3.5,52.8,10.7,67.1,4.5,28.4,,,,,,SCL,,SCL,,,,0.15,,,,Bt4,,,
35,,Columbia,Lab,Constant Head,188,203,5.4,3,0.09,cm/hr,,0.09,,1.62,,,,0,0.1,4,63.2,5.7,73,3.6,23.4,,,,,,SCL,,SCL,,,,0.08,,,,Bg,,,
35,,Columbia,Lab,Constant Head,0,18,5.4,3,17.75,cm/hr,,17.75,,1.35,,,,0.1,1.1,10.3,59.3,24,94.8,2.9,2.3,,,,,,FS,,FS,,,,1.51,,,,A,,,
35,,Columbia,Lab,Constant Head,18,38,5.4,3,21.35,cm/hr,,21.35,,1.37,,,,0,1,7.9,48.7,34.2,91.8,6.4,1.8,,,,,,FS,,FS,,,,0.64,,,,Bw1,,,
35,,Columbia,Lab,Constant Head,38,76,5.4,3,18.7,cm/hr,,18.7,,1.47,,,,0,1.1,9.6,50.4,31.4,92.5,5.9,1.6,,,,,,FS,,FS,,,,0.32,,,,Bw2,,,
35,,Columbia,Lab,Constant Head,76,140,5.4,3,10.18,cm/hr,,10.18,,1.5,,,,0,0.9,7.1,49.3,35.5,92.8,6.3,0.9,,,,,,FS,,FS,,,,0.09,,,,Eg,,,
35,,Columbia,Lab,Constant Head,140,165,5.4,3,4.65,cm/hr,,4.65,,1.69,,,,0.1,1.2,8.3,44.9,28.3,82.8,5.9,11.3,,,,,,LFS,,LFS,,,,0.11,,,,Bt,,,
35,,Columbia,Lab,Constant Head,165,203,5.4,3,0.04,cm/hr,,0.04,,1.63,,,,0,1,9.8,37.4,14.2,62.4,5.3,32.3,,,,,,SCL,,SCL,,,,0.14,,,,Btg,,,
35,,Columbia,Lab,Constant Head,0,18,5.4,3,14.7,cm/hr,,14.7,,1.43,,,,0.1,1.4,7.7,56.1,30.5,95.8,2.5,1.7,,,,,,FS,,FS,,,,1.4,,,,Ap,,,
35,,Columbia,Lab,Constant Head,18,94,5.4,3,23.25,cm/hr,,23.25,,1.5,,,,0,1.1,7.6,58,28.4,95.1,3.7,1.2,,,,,,FS,,FS,,,,0.21,,,,Bw1,,,
35,,Columbia,Lab,Constant Head,94,132,5.4,3,8.66,cm/hr,,8.66,,1.62,,,,0,1.4,7.7,55.4,30.6,95.1,3.9,1,,,,,,FS,,FS,,,,0.14,,,,E,,,
35,,Columbia,Lab,Constant Head,132,157,5.4,3,0.25,cm/hr,,0.25,,1.75,,,,0,1,7.1,43.2,25.8,77.1,5.6,17.3,,,,,,FSL,,FSL,,,,0.31,,,,Bt1,,,
35,,Columbia,Lab,Constant Head,157,170,5.4,3,0.37,cm/hr,,0.37,,1.76,,,,0,1,7.1,42.3,25.2,75.6,5.8,18.6,,,,,,FSL,,FSL,,,,0.19,,,,Bt2,,,
35,,Columbia,Lab,Constant Head,170,203,5.4,3,0.23,cm/hr,,0.23,,1.87,,,,0,0.9,7,39.5,27.2,74.6,6,19.4,,,,,,FSL,,FSL,,,,0.1,,,,Bt3,,,
35,,Columbia,Lab,Constant Head,0,13,5.4,3,8.22,cm/hr,,8.22,,1.38,,,,0,0.3,2.9,52.8,36.1,92.1,4.9,3,,,,,,FS,,FS,,,,1.63,,,,Ap,,,
35,,Columbia,Lab,Constant Head,13,33,5.4,3,9.63,cm/hr,,9.63,,1.48,,,,0,0.2,2.8,62.4,26,91.4,6,2.6,,,,,,FS,,FS,,,,0.82,,,,E,,,
35,,Columbia,Lab,Constant Head,33,99,5.4,3,0.01,cm/hr,,0.01,,1.41,,,,0,0.4,1.4,23,18.8,43.6,5.4,51,,,,,,C,,C,,,,0.6,,,,Bt1,,,
35,,Columbia,Lab,Constant Head,99,140,5.4,3,0.01,cm/hr,,0.01,,1.17,,,,0,0,0.4,5.4,5.4,11.2,7.2,81.6,,,,,,C,,C,,,,0.77,,,,Bt2,,,
35,,Columbia,Lab,Constant Head,0,15,5.4,3,10.65,cm/hr,,10.65,,1.55,,,,0.1,1.7,8.3,62.2,23.8,96.1,2,1.9,,,,,,FS,,FS,,,,1.21,,,,A,,,
35,,Columbia,Lab,Constant Head,15,38,5.4,3,23.95,cm/hr,,23.95,,1.54,,,,0.1,1.5,8.1,65.6,19.9,95.2,3,1.8,,,,,,FS,,FS,,,,0.5,,,,Bw1,,,
35,,Columbia,Lab,Constant Head,38,69,5.4,3,21.2,cm/hr,,21.2,,1.5,,,,0,1.4,8.7,66.2,17.3,93.6,4.8,1.6,,,,,,FS,,FS,,,,0.31,,,,Bw2,,,
35,,Columbia,Lab,Constant Head,69,97,5.4,3,13.8,cm/hr,,13.8,,1.57,,,,0.1,1.3,7.6,65.3,20.7,95,3.4,1.6,,,,,,FS,,FS,,,,0.18,,,,Bw3,,,
35,,Columbia,Lab,Constant Head,97,132,5.4,3,13.7,cm/hr,,13.7,,1.57,,,,0,1.5,8.4,67,18.8,95.7,2.8,1.5,,,,,,FS,,FS,,,,0.12,,,,Bw4,,,
35,,Columbia,Lab,Constant Head,132,203,5.4,3,13.55,cm/hr,,13.55,,1.62,,,,0.1,1.3,6.7,63.4,23.9,95.4,3.4,1.2,,,,,,FS,,FS,,,,0.06,,,,Bw and Bt,,,
35,,Columbia,Lab,Constant Head,0,10,5.4,3,38.1,cm/hr,,38.1,,1.25,,,,0.1,3,19.3,52.2,18,92.6,5.2,2.2,,,,,,FS,,FS,,,,1.12,,,,A,,,
35,,Columbia,Lab,Constant Head,10,23,5.4,3,36.15,cm/hr,,36.15,,1.38,,,,0.1,3,17.8,52.4,17.8,91.1,6.6,2.3,,,,,,FS,,FS,,,,0.77,,,,E,,,
35,,Columbia,Lab,Constant Head,23,68,5.4,3,32.85,cm/hr,,32.85,,1.42,,,,0,3.5,21.9,51.9,16.4,93.7,4,2.3,,,,,,FS,,FS,,,,0.71,,,,Eg1,,,
35,,Columbia,Lab,Constant Head,68,84,5.4,3,25.65,cm/hr,,25.65,,1.5,,,,0.1,3.3,18.3,52.9,19.5,94.1,3.5,2.4,,,,,,FS,,FS,,,,0.09,,,,Eg2,,,
35,,Columbia,Lab,Constant Head,84,99,5.4,3,22.35,cm/hr,,22.35,,1.58,,,,0.1,3.4,20.9,54,17,95.4,2.8,1.8,,,,,,FS,,FS,,,,0.08,,,,Eg3,,,
35,,Columbia,Lab,Constant Head,99,142,5.4,3,17.4,cm/hr,,17.4,,1.61,,,,0.1,4.6,22.1,53.4,16.7,96.9,1.9,1.2,,,,,,FS,,FS,,,,0.05,,,,Eg4,,,
35,,Columbia,Lab,Constant Head,142,147,5.4,3,2.5,cm/hr,,2.5,,1.74,,,,0.1,3,16.2,47.9,14.8,82,2.8,15.2,,,,,,FSL,,FSL,,,,0.09,,,,Btg1,,,
35,,Columbia,Lab,Constant Head,147,203,5.4,3,0.17,cm/hr,,0.17,,1.73,,,,0,1.6,16.4,47.5,11,76.5,2.5,21,,,,,,SCL,,SCL,,,,0.11,,,,Btg2,,,
35,,Columbia,Lab,Constant Head,0,28,5.4,3,3.43,cm/hr,,3.43,,1.06,,,,0,1,9.1,40.7,20.7,71.5,21.6,6.9,,,,,,MK-FSL,MK,FSL,,,,5.98,,,,A1,,,
35,,Columbia,Lab,Constant Head,28,38,5.4,3,12.7,cm/hr,,12.7,,1.55,,,,0.1,1.5,11,50.4,28,91,6,3,,,,,,FS,,FS,,,,1.86,,,,A2,,,
35,,Columbia,Lab,Constant Head,38,71,5.4,3,13.15,cm/hr,,13.15,,1.62,,,,0,1.5,11.7,50,34.4,97.6,1.9,0.5,,,,,,FS,,FS,,,,0.18,,,,Eg1,,,
35,,Columbia,Lab,Constant Head,71,94,5.4,3,6.98,cm/hr,,6.98,,1.7,,,,0,1.8,11.6,46.4,36,95.8,2.9,1.3,,,,,,FS,,FS,,,,0.15,,,,Eg2,,,
35,,Columbia,Lab,Constant Head,94,104,5.4,3,0.14,cm/hr,,0.14,,1.82,,,,0,0.8,8.2,38.2,34.2,81.4,6.8,11.8,,,,,,VFSL,,VFSL,,,,0.22,,,,Bt,,,
35,,Columbia,Lab,Constant Head,104,170,5.4,3,0.18,cm/hr,,0.18,,1.87,,,,0,1.2,8.8,37.6,31.4,79,5.8,15.2,,,,,,VFSL,,VFSL,,,,0.14,,,,Btg1,,,
35,,Columbia,Lab,Constant Head,170,203,5.4,3,0.02,cm/hr,,0.02,,1.68,,,,0,0.5,4.8,25.3,24.3,54.9,7.6,37.5,,,,,,SC,,SC,,,,0.13,,,,Btg2,,,
35,,Columbia,Lab,Constant Head,0,20,5.4,3,7.89,cm/hr,,7.89,,1.58,,,,0.2,2.8,17.1,48.8,21,89.9,6.5,3.6,,,,,,FS,,FS,,,,0.76,,,,Ap,,,
35,,Columbia,Lab,Constant Head,20,96,5.4,3,15.65,cm/hr,,15.65,,1.54,,,,0.3,4.9,21.8,44.4,17.3,88.7,6.6,4.7,,,,,,S,,S,,,,0.22,,,,Bw1,,,
35,,Columbia,Lab,Constant Head,96,132,5.4,3,14.05,cm/hr,,14.05,,1.56,,,,0.4,4.8,21.9,44.4,17.3,88.8,5.8,5.4,,,,,,S,,S,,,,0.07,,,,Bw2,,,
35,,Columbia,Lab,Constant Head,132,147,5.4,3,3.16,cm/hr,,3.16,,1.64,,,,0.3,4.3,17,38.5,16.8,76.9,6.3,16.8,,,,,,FSL,,FSL,,,,0.12,,,,Bt1,,,
35,,Columbia,Lab,Constant Head,147,170,5.4,3,0.13,cm/hr,,0.13,,1.72,,,,0.5,3.3,16.8,33.7,14.7,69,8.8,22.2,,,,,,SCL,,SCL,,,,0.12,,,,Bt2,,,
35,,Columbia,Lab,Constant Head,170,203,5.4,3,0.06,cm/hr,,0.06,,1.66,,,,0.3,3.7,18.8,30.9,12.4,66.1,7.9,26,,,,,,SCL,,SCL,,,,0.11,,,,Bt3,,,
35,,Columbia,Lab,Constant Head,0,10,5.4,3,30.45,cm/hr,,30.45,,1.3,,,,0.2,3,16.3,57.1,19.5,96.1,2.9,1,,,,,,FS,,FS,,,,1.51,,,,A,,,
35,,Columbia,Lab,Constant Head,10,61,5.4,3,11.65,cm/hr,,11.65,,1.5,,,,0.2,4,18.9,56,17,96.1,3.6,0.3,,,,,,FS,,FS,,,,0.06,,,,E,,,
35,,Columbia,Lab,Constant Head,61,86,5.4,3,11.3,cm/hr,,11.3,,1.52,,,,0.4,4.1,18.1,56,17,95.6,4,0.4,,,,,,FS,,FS,,,,0.07,,,,Eg1,,,
35,,Columbia,Lab,Constant Head,86,96,5.4,3,5.45,cm/hr,,5.45,,1.64,,,,0.2,4,16.6,55.6,18,94.4,5.1,0.5,,,,,,FS,,FS,,,,0.15,,,,Eg2,,,
35,,Columbia,Lab,Constant Head,96,117,5.4,3,2.17,cm/hr,,2.17,,1.55,,,,0.2,3.6,16.3,53.3,16.9,90.3,5.3,4.4,,,,,,FS,,FS,,,,1.16,,,,Bh1,,,
35,,Columbia,Lab,Constant Head,117,130,5.4,3,4.88,cm/hr,,4.88,,1.59,,,,0.3,3.9,16.9,54.2,16.8,92.1,4.5,3.4,,,,,,FS,,FS,,,,0.88,,,,Bh2,,,
35,,Columbia,Lab,Constant Head,130,135,5.4,3,3.62,cm/hr,,3.62,,1.63,,,,0.3,4,17.4,52.2,15.5,89.4,7.2,3.4,,,,,,FS,,FS,,,,0.67,,,,Bw,,,
35,,Columbia,Lab,Constant Head,135,145,5.4,3,10.76,cm/hr,,10.76,,1.61,,,,0.2,3.2,13.9,47.7,15.5,80.5,5.7,13.8,,,,,,FSL,,FSL,,,,0.41,,,,Bt,,,
35,,Columbia,Lab,Constant Head,145,203,5.4,3,0.09,cm/hr,,0.09,,1.7,,,,0.2,3.1,15.1,47.5,14.8,80.7,5.5,13.8,,,,,,FSL,,FSL,,,,0.22,,,,Btg,,,
35,,Columbia,Lab,Constant Head,0,23,5.4,3,7.23,cm/hr,,7.23,,1.47,,,,0.1,1.5,8.9,50.3,31.5,92.3,4.7,3,,,,,,FS,,FS,,,,1,,,,Ap,,,
35,,Columbia,Lab,Constant Head,23,48,5.4,3,26.25,cm/hr,,26.25,,1.5,,,,0,1.7,10.2,48.8,30.3,91,5.8,3.2,,,,,,FS,,FS,,,,0.52,,,,Bw,,,
35,,Columbia,Lab,Constant Head,48,66,5.4,3,10.06,cm/hr,,10.06,,1.53,,,,0,1.8,8.7,50.6,31.1,92.2,5.3,2.5,,,,,,FS,,FS,,,,0.11,,,,Eg,,,
35,,Columbia,Lab,Constant Head,66,81,5.4,3,3.84,cm/hr,,3.84,,1.64,,,,0,2.2,8.8,46.8,32.8,90.6,5.4,4,,,,,,FS,,FS,,,,0.05,,,,Bw',,,
35,,Columbia,Lab,Constant Head,81,132,5.4,3,0.29,cm/hr,,0.29,,1.67,,,,0,1.3,6.4,39.8,29.1,76.6,6.5,16.9,,,,,,FSL,,FSL,,,,0.11,,,,Btg1,,,
35,,Columbia,Lab,Constant Head,132,173,5.4,3,0.25,cm/hr,,0.25,,1.77,,,,0,1.2,6.6,39.6,28.5,75.9,6.5,17.6,,,,,,FSL,,FSL,,,,0.06,,,,Btg2,,,
35,,Columbia,Lab,Constant Head,173,203,5.4,3,0.05,cm/hr,,0.05,,1.59,,,,0,0.4,2.8,20.4,20,43.6,5.8,50.6,,,,,,C,,C,,,,0.04,,,,Cg,,,
35,,Columbia,Lab,Constant Head,0,30,5.4,3,3.73,cm/hr,,3.73,,1.22,,,,0.1,1.3,7.4,39.6,15.5,63.9,22.5,13.6,,,,,,FSL,,FSL,,,,4.76,,,,A1,,,
35,,Columbia,Lab,Constant Head,30,43,5.4,3,4.82,cm/hr,,4.82,,1.32,,,,0,1.5,9.6,48.7,21.4,81.2,12.3,6.5,,,,,,LFS,,LFS,,,,1.63,,,,A2,,,
35,,Columbia,Lab,Constant Head,46,178,5.4,3,0.08,cm/hr,,0.08,,1.42,,,,0,0.6,8.8,42,6.4,57.8,7.2,35,,,,,,SC,,SC,,,,0.16,,,,Btg,,,
35,,Columbia,Lab,Constant Head,178,203,5.4,3,0.21,cm/hr,,0.21,,1.5,,,,0,0.4,11.4,56.2,2,70,5.8,24.2,,,,,,SCL,,SCL,,,,0.06,,,,Cg,,,
35,,Columbia,Lab,Constant Head,0,18,5.4,3,7.89,cm/hr,,7.89,,1.55,,,,0,3.4,22,54.1,11.2,90.7,6.4,2.9,,,,,,FS,,FS,,,,0.59,,,,Ap,,,
35,,Columbia,Lab,Constant Head,18,30,5.4,3,10.97,cm/hr,,10.97,,1.48,,,,0.2,2.9,20.8,53.2,12.7,89.8,7.4,2.8,,,,,,FS,,FS,,,,0.22,,,,Bw1,,,
35,,Columbia,Lab,Constant Head,30,53,5.4,3,5.26,cm/hr,,5.26,,1.63,,,,0.2,3.1,21.3,52,13.1,89.7,7.7,2.6,,,,,,FS,,FS,,,,0.1,,,,Bw2,,,
35,,Columbia,Lab,Constant Head,53,61,5.4,3,1.57,cm/hr,,1.57,,1.69,,,,0.2,2.7,17.6,51.8,13.4,85.7,8.2,6.1,,,,,,LFS,,LFS,,,,0.1,,,,Bt,,,
35,,Columbia,Lab,Constant Head,61,109,5.4,3,1.23,cm/hr,,1.23,,1.36,,,,0.2,2.1,16,37.8,9.7,65.8,11.9,22.3,,,,,,SCL,,SCL,,,,0.03,,,,Btg1,,,
35,,Columbia,Lab,Constant Head,109,145,5.4,3,0.86,cm/hr,,0.86,,1.4,,,,0.3,2.3,15.7,33.2,8.3,59.8,8.6,31.6,,,,,,SCL,,SCL,,,,0.11,,,,Btg2,,,
35,,Columbia,Lab,Constant Head,145,175,5.4,3,0.7,cm/hr,,0.7,,1.65,,,,0.3,2.7,18.2,34.5,7.5,63.2,6.4,30.4,,,,,,SCL,,SCL,,,,0.06,,,,Btg3,,,
35,,Columbia,Lab,Constant Head,175,203,5.4,3,54.7,cm/hr,,54.7,,1.52,,,,0.4,1.2,4,10.4,5.2,21.2,19,59.8,,,,,,C,,C,,,,0.77,,,,2Cg,,,
35,,Columbia,Lab,Constant Head,2,18,5.4,3,6.44,cm/hr,,6.44,,1.46,,,,0,0.9,5.7,59.6,24.5,90.7,6.5,2.8,,,,,,FS,,FS,,,,0.22,,,,A1,,,
35,,Columbia,Lab,Constant Head,18,43,5.4,3,19.3,cm/hr,,19.3,,1.49,,,,0.1,0.9,5.8,58,26.4,91.2,5.6,3.2,,,,,,FS,,FS,,,,0.24,,,,Bw1,,,
35,,Columbia,Lab,Constant Head,43,61,5.4,3,0.7,cm/hr,,0.7,,1.65,,,,0,0.9,5.7,57.9,25.8,90.3,5.4,4.3,,,,,,FS,,FS,,,,0.18,,,,Bw2,,,
35,,Columbia,Lab,Constant Head,61,74,5.4,3,6.71,cm/hr,,6.71,,1.5,,,,0,1,6,51.4,27.2,85.6,5.9,8.5,,,,,,LFS,,LFS,,,,0.17,,,,Bt1,,,
35,,Columbia,Lab,Constant Head,74,94,5.4,3,2.67,cm/hr,,2.67,,1.53,,,,0,1.2,4.8,45,27.4,78.4,6.8,14.8,,,,,,FSL,,FSL,,,,0.18,,,,Bt2,,,
35,,Columbia,Lab,Constant Head,94,119,5.4,3,1.25,cm/hr,,1.25,,1.63,,,,0,0.8,4,41.2,26.6,72.6,7,20.4,,,,,,SCL,,SCL,,,,0.14,,,,Bt3,,,
35,,Columbia,Lab,Constant Head,119,203,5.4,3,0.06,cm/hr,,0.06,,1.55,,,,0,0.2,3.8,40.8,12.2,57,7.3,35.7,,,,,,SC,,SC,,,,0.1,,,,Bt4,,,
35,,Columbia,Lab,Constant Head,0,18,5.4,3,17.36,cm/hr,,17.36,,1.43,,,,0,0.8,12,68.4,11.6,92.8,5.9,1.3,,,,,,FS,,FS,,,,2.44,,,,Ap,,,
35,,Columbia,Lab,Constant Head,18,38,5.4,3,9.89,cm/hr,,9.89,,1.51,,,,0,0.8,11.6,66.7,14.1,93.2,6,0.8,,,,,,FS,,FS,,,,0.29,,,,E/Eg,,,
35,,Columbia,Lab,Constant Head,38,48,5.4,3,6.97,cm/hr,,6.97,,1.37,,,,0,0.8,10.1,64.4,11.9,87.2,8.6,4.2,,,,,,FS,,FS,,,,1.86,,,,Bh1,,,
35,,Columbia,Lab,Constant Head,48,64,5.4,3,9.42,cm/hr,,9.42,,1.49,,,,0,0.9,11.2,66.2,12.4,90.7,6.5,2.8,,,,,,FS,,FS,,,,0.86,,,,Bh2,,,
35,,Columbia,Lab,Constant Head,64,89,5.4,3,15.55,cm/hr,,15.55,,1.61,,,,0,1.2,11.2,69.7,12.6,94.7,4.2,1.1,,,,,,FS,,FS,,,,0.21,,,,Bw,,,
35,,Columbia,Lab,Constant Head,89,94,5.4,3,1.86,cm/hr,,1.86,,1.66,,,,0,1.1,11.6,66.8,12.2,91.7,5.1,3.2,,,,,,FS,,FS,,,,0.98,,,,Bh,,,
35,,Columbia,Lab,Constant Head,94,140,5.4,3,0.13,cm/hr,,0.13,,1.65,,,,0,1,10.2,57.8,10.2,79.2,5.8,15,,,,,,FSL,,FSL,,,,0.22,,,,Btg1,,,
35,,Columbia,Lab,Constant Head,140,173,5.4,3,0.14,cm/hr,,0.14,,1.73,,,,0,1.4,12.4,54.4,9.4,77.6,4.8,17.6,,,,,,FSL,,FSL,,,,0.11,,,,Btg2,,,
35,,Columbia,Lab,Constant Head,173,203,5.4,3,1.4,cm/hr,,1.4,,1.79,,,,0.1,5.4,30.7,47.8,1.7,85.7,1,13.3,,,,,,LS,,LS,,,,0.06,,,,Cg,,,
35,,Columbia,Lab,Constant Head,0,15,5.4,3,25.95,cm/hr,,25.95,,1.38,,,,0.2,4.6,18.5,43.8,19,86.1,7.4,6.5,,,,,,LFS,,LFS,,,,1.51,,,,A,,,
35,,Columbia,Lab,Constant Head,15,30,5.4,3,16.45,cm/hr,,16.45,,1.45,,,,0.2,5.7,21.1,41.9,16.9,85.8,7,7.2,,,,,,LS,,LS,,,,0.39,,,,Bw1,,,
35,,Columbia,Lab,Constant Head,30,56,5.4,3,23.3,cm/hr,,23.3,,1.49,,,,0.2,4.7,19.3,44.5,17.4,86.1,6.2,7.7,,,,,,LFS,,LFS,,,,0.21,,,,Bw2,,,
35,,Columbia,Lab,Constant Head,56,74,5.4,3,18.05,cm/hr,,18.05,,1.49,,,,0.1,5.2,21.6,41,16.2,84.1,6.2,9.7,,,,,,LS,,LS,,,,0.11,,,,Bw3,,,
35,,Columbia,Lab,Constant Head,74,101,5.4,3,1.57,cm/hr,,1.57,,1.53,,,,0.2,5.8,16.6,35.6,15.6,73.8,6.4,19.8,,,,,,FSL,,FSL,,,,0.11,,,,Bt1,,,
35,,Columbia,Lab,Constant Head,101,178,5.4,3,1.69,cm/hr,,1.69,,1.6,,,,0.1,4.5,18.6,38.5,15.5,77.2,5,17.8,,,,,,FSL,,FSL,,,,0.06,,,,Bt2,,,
35,,Columbia,Lab,Constant Head,178,203,5.4,3,1.91,cm/hr,,1.91,,1.61,,,,0.2,5.4,19.2,39.4,15.8,80,5,15,,,,,,FSL,,FSL,,,,0.04,,,,Bt3,,,
35,,Columbia,Lab,Constant Head,0,20,5.4,3,58.5,cm/hr,,58.5,,1.16,,,,0,1.1,17.8,65.1,8.4,92.4,5.9,1.7,,,,,,FS,,FS,,,,0.41,,,,Ap,,,
35,,Columbia,Lab,Constant Head,20,46,5.4,3,42.75,cm/hr,,42.75,,1.39,,,,0,1.4,18.7,65.8,7.8,93.7,4.4,1.9,,,,,,FS,,FS,,,,0.53,,,,Bw1,,,
35,,Columbia,Lab,Constant Head,46,81,5.4,3,27.25,cm/hr,,27.25,,1.52,,,,0,1.5,16,68.8,8.4,94.7,3.5,1.8,,,,,,FS,,FS,,,,0.13,,,,Bw2,,,
35,,Columbia,Lab,Constant Head,81,142,5.4,3,14.8,cm/hr,,14.8,,1.69,,,,0,1.4,19,67.2,7.9,95.5,3.2,1.3,,,,,,FS,,FS,,,,0.06,,,,Eg,,,
35,,Columbia,Lab,Constant Head,142,165,5.4,3,8.78,cm/hr,,8.78,,1.73,,,,0,1.5,14.2,68.2,5.2,89.1,8.6,2.3,,,,,,FS,,FS,,,,0.21,,,,Bh1,,,
35,,Columbia,Lab,Constant Head,165,203,5.4,3,6.79,cm/hr,,6.79,,1.61,,,,0,1.1,17,66.3,5.6,90,8.7,1.3,,,,,,FS,,FS,,,,1.07,,,,Bh2,,,
35,,Columbia,Lab,Constant Head,0,20,5.4,3,12.03,cm/hr,,12.03,,1.14,,,,0,0.7,14.2,67.3,8.4,90.6,5.5,3.9,,,,,,FS,,FS,,,,3.39,,,,Ap,,,
35,,Columbia,Lab,Constant Head,20,48,5.4,3,26.05,cm/hr,,26.05,,1.55,,,,0,1,15.9,73.8,7.8,98.5,1.2,0.3,,,,,,FS,,FS,,,,0.1,,,,E/Eg,,,
35,,Columbia,Lab,Constant Head,48,58,5.4,3,3.01,cm/hr,,3.01,,1.53,,,,0.1,1,13.1,71.5,7.8,93.5,2.8,3.7,,,,,,FS,,FS,,,,1.26,,,,Bh1,,,
35,,Columbia,Lab,Constant Head,58,68,5.4,3,0.92,cm/hr,,0.92,,1.54,,,,0,1,15.3,69.2,7.4,92.9,3.2,3.9,,,,,,FS,,FS,,,,1.27,,,,Bh2,,,
35,,Columbia,Lab,Constant Head,68,137,5.4,3,3.29,cm/hr,,3.29,,1.56,,,,0,1,13.5,73.7,6.2,94.4,3,2.6,,,,,,FS,,FS,,,,0.8,,,,Bw,,,
35,,Columbia,Lab,Constant Head,137,165,5.4,3,7.9,cm/hr,,7.9,,1.41,,,,0,0.7,12.2,73.6,5.4,91.9,5.6,2.5,,,,,,FS,,FS,,,,1.22,,,,Bh1',,,
35,,Columbia,Lab,Constant Head,165,203,5.4,3,3.27,cm/hr,,3.27,,1.52,,,,0,0.7,10.5,73,6.1,90.3,7.8,1.9,,,,,,FS,,FS,,,,1.55,,,,Bh2',,,
35,,Columbia,Lab,Constant Head,0,20,5.4,3,10.23,cm/hr,,10.23,,1.54,,,,0.1,2.8,18.7,58.2,11.8,91.6,7,1.4,,,,,,FS,,FS,,,,0.22,,,,Ap,,,
35,,Columbia,Lab,Constant Head,20,84,5.4,3,14.15,cm/hr,,14.15,,1.53,,,,0.4,3.4,16.4,56,19,95.2,4.2,0.6,,,,,,FS,,FS,,,,0.08,,,,Bw,,,
35,,Columbia,Lab,Constant Head,84,99,5.4,3,6.24,cm/hr,,6.24,,1.58,,,,0.2,3.4,13,42.6,19,78.2,5.8,16,,,,,,FSL,,FSL,,,,0.23,,,,Bt,,,
35,,Columbia,Lab,Constant Head,0,15,5.4,3,7.89,cm/hr,,7.89,,1.39,,,,0,0.6,8.1,65.4,14.9,89,7.2,3.8,,,,,,FS,,FS,,,,1.98,,,,A,,,
35,,Columbia,Lab,Constant Head,15,25,5.4,3,3.52,cm/hr,,3.52,,1.55,,,,0,0.5,9.3,73.2,7.8,90.8,7,2.2,,,,,,FS,,FS,,,,0.77,,,,E,,,
35,,Columbia,Lab,Constant Head,25,41,5.4,3,4.34,cm/hr,,4.34,,1.61,,,,0,0.6,6.8,68.8,14.8,91,6.5,2.5,,,,,,FS,,FS,,,,0.41,,,,Eg1,,,
35,,Columbia,Lab,Constant Head,41,79,5.4,3,6.14,cm/hr,,6.14,,1.56,,,,0,0.6,8.2,71.5,11.2,91.5,5.5,3,,,,,,FS,,FS,,,,0.43,,,,Eg2,,,
35,,Columbia,Lab,Constant Head,79,130,5.4,3,0.52,cm/hr,,0.52,,1.66,,,,0,0.4,6.6,58.4,9.2,74.6,5.3,20.1,,,,,,SCL,,SCL,,,,0.2,,,,Btg1,,,
35,,Columbia,Lab,Constant Head,130,168,5.4,3,0.33,cm/hr,,0.33,,1.64,,,,0,0.4,6,59,9.4,74.8,3,22.2,,,,,,SCL,,SCL,,,,0.13,,,,Btg2,,,
35,,Columbia,Lab,Constant Head,168,203,5.4,3,0.37,cm/hr,,0.37,,1.78,,,,0,0.4,6.2,65.2,9,80.8,2.4,16.8,,,,,,FSL,,FSL,,,,0.04,,,,Cg,,,
35,,Dade,Lab,Constant Head,0,25,5.4,3,13,cm/hr,,13,,0.71,,,,0.2,0.3,0.5,1,2.2,4.2,78.5,17.3,,,,,,PM: MARL,,,,MARL,,,,,,Lk1,,,
35,,Dade,Lab,Constant Head,25,61,5.4,3,13.9,cm/hr,,13.9,,0.82,,,,0.4,0.4,0.6,0.8,2.4,4.6,82.2,13.2,,,,,,PM: MARL,,,,MARL,,,,,,Lk2,,,
35,,Dade,Lab,Constant Head,61,81,5.4,3,13.1,cm/hr,,13.1,,0.81,,,,0.4,0.7,0.8,1.1,3.8,6.8,79.8,13.4,,,,,,PM: MARL,,,,MARL,,,,,,Lk3,,,
